TIME,AIRLINE,FLIGHT_NUMBER,TRANSACTION,TERMINAL,GATE,REMARK,data_as_of,data_loaded_at
2025/07/31 03:03:00 PM,United,UA5974,ARR,3,F10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 02:47:00 PM,United,UA733,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 04:42:00 PM,United,UA4678,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:15:00 AM,United,UA2051,ARR,3,F19,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 06:23:00 PM,Air Canada,AC568,ARR,2,D11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 04:50:00 PM,United,UA5425,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:11:00 PM,United,UA1870,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 10:45:00 AM,Alaska,AS458,ARR,1,B9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:20:00 AM,United,UA784,ARR,2,D10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:26:00 PM,United,UA2633,DEP,3,F15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:41:00 PM,United,UA2209,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 05:10:00 PM,DELTA,DL2267,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:12:00 AM,JAL,JL2,ARR,I,A11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:35:00 PM,United,UA1870,ARR,3,E5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 04:33:00 PM,United,UA1218,DEP,2,D10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:53:00 AM,United,UA34,ARR,I,G1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:29:00 AM,United,UA1929,DEP,2,D1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 09:15:00 PM,United,UA2182,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:16:00 AM,United,UA565,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:08:00 PM,EVA Air,BR7,DEP,I,A9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 10:15:00 PM,United,UA505,ARR,3,E2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:09:00 PM,China Airlines,CI4,ARR,I,A6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 02:08:00 PM,United,UA1343,ARR,3,F14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:15:00 PM,IBERIA,IB2622,DEP,I,A11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:26:00 PM,United,UA1812,DEP,3,F16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 06:21:00 AM,United,UA1379,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:05:00 PM,Scandinavian,SK936,DEP,I,A12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:21:00 AM,United,UA5547,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 04:23:00 PM,Alaska,AS2146,DEP,1,C1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:31:00 AM,United,UA1585,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:06:00 PM,Frontier,F93019,ARR,I,B4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:01:00 AM,China Eastern,MU589,ARR,I,A10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:10:00 AM,DELTA,DL3636,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 10:15:00 AM,Alaska,AS613,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 04:58:00 PM,United,UA2611,DEP,2,D5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:44:00 AM,United,UA5515,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 06:45:00 PM,Alaska,AS518,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 11:48:00 PM,United,UA1944,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:04:00 PM,Alaska,AS2083,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 03:58:00 PM,DELTA,DL2159,DEP,1,C4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:52:00 PM,American,AA2228,ARR,1,B15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 04:25:00 PM,United,UA1958,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:50:00 PM,Southwest,WN636,ARR,2,D3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 06:12:00 AM,JetBlue,B6434,DEP,1,B20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:31:00 AM,United,UA2623,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:24:00 PM,Frontier,F91448,DEP,I,A14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 03:48:00 PM,United,UA210,ARR,2,D16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 08:41:00 PM,United,UA5349,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:48:00 PM,United,UA1412,ARR,3,F20,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:52:00 AM,Alaska,AS3332,ARR,1,B8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:23:00 AM,United,UA2018,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:48:00 PM,Southwest,WN2770,ARR,2,D7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:45:00 AM,United,UA1220,DEP,3,F17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 06:08:00 AM,Alaska,AS2275,DEP,1,B12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:24:00 PM,United,UA5363,DEP,3,F18,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:16:00 AM,United,UA1986,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:52:00 AM,United,UA1986,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 02:49:00 PM,United,UA733,ARR,2,D10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:23:00 AM,United,UA5560,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:28:00 PM,American,AA6260,ARR,1,B22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 09:51:00 PM,United,UA2725,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:09:00 PM,Turkish Airlines,TK80,DEP,I,A2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:42:00 PM,Alaska,AS3342,ARR,1,C1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 02:14:00 PM,United,UA889,ARR,I,G6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 12:16:00 AM,United,UA436,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:14:00 AM,American,AA2305,DEP,1,B15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:37:00 PM,American,AA177,ARR,1,B15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:47:00 PM,Frenchbee,BF711,ARR,I,B11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 10:52:00 AM,United,UA500,DEP,I,G11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 10:38:00 AM,Air Canada,AC739,ARR,2,D11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:13:00 PM,United,UA795,ARR,3,E12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 02:50:00 PM,United,UA373,ARR,3,F22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:55:00 PM,United,UA737,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:04:00 AM,United,UA2374,DEP,3,F19,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:45:00 PM,United,UA1958,ARR,3,E9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 03:27:00 PM,AIR FRANCE,AF83,DEP,I,A8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:21:00 PM,Southwest,WN608,ARR,2,D7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:24:00 AM,United,UA313,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:47:00 PM,United,UA1722,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:44:00 AM,United,UA1849,DEP,3,F11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:06:00 PM,United,UA5887,DEP,3,E3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:32:00 PM,United,UA362,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 01:16:00 PM,Southwest,WN608,ARR,2,D6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 04:45:00 PM,United,UA5720,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 11:36:00 PM,United,UA1944,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:54:00 PM,DELTA,DL2762,ARR,1,C9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 03:28:00 PM,Lufthansa,LH455,DEP,I,G13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 10:15:00 PM,Southwest,WN1506,ARR,2,D1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:26:00 PM,American,AA15,ARR,1,B20,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 05:39:00 PM,United,UA2862,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:37:00 AM,United,UA2492,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:54:00 PM,DELTA,DL2054,DEP,1,C5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:08:00 AM,United,UA2604,DEP,3,F19,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 05:29:00 AM,United,UA5515,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 12:51:00 PM,Alaska,AS3479,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:49:00 PM,Virgin Atlantic,VS42,DEP,I,A10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 11:44:00 PM,United,UA2724,ARR,3,E9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 08:04:00 AM,United,UA488,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:03:00 PM,American,AA2430,ARR,1,B15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 04:35:00 PM,United,UA5913,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:12:00 AM,Hawaiian,HA41,DEP,1,B12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:12:00 PM,Alaska,AS2083,DEP,1,B21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:06:00 AM,United,UA1259,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:46:00 AM,Alaska,AS1169,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 05:57:00 PM,Southwest,WN636,ARR,2,D6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 06:27:00 AM,DELTA,DL570,DEP,1,C5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 11:32:00 AM,United,UA5958,DEP,3,F10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:21:00 PM,United,UA5365,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:24:00 AM,United,UA706,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:16:00 PM,United,UA901,DEP,I,G1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 07:08:00 PM,DELTA,DL1559,DEP,1,C5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:47:00 PM,DELTA,DL335,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 03:06:00 PM,United,UA210,ARR,3,E5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:53:00 PM,Virgin Atlantic,VS42,DEP,I,A12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:12:00 AM,DELTA,DL640,DEP,1,C5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:24:00 AM,United,UA369,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 11:25:00 AM,United,UA305,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:10:00 AM,Alaska,AS2275,DEP,1,C1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:08:00 PM,United,UA1470,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:48:00 AM,Alaska,AS3468,DEP,1,B7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 12:01:00 PM,United,UA2380,DEP,I,G10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:10:00 PM,United,UA737,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:04:00 PM,United,UA5854,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 12:22:00 PM,China Eastern,MU590,DEP,I,A10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:20:00 AM,United,UA2623,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:47:00 PM,United,UA1126,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:07:00 PM,United,UA1187,DEP,2,D9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 01:57:00 PM,United,UA5518,ARR,3,F5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 01:03:00 PM,ANA,NH7,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 02:01:00 PM,United,UA2313,ARR,I,G12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:04:00 PM,United,UA412,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 03:03:00 PM,DELTA,DL531,DEP,1,C9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 02:52:00 PM,United,UA1341,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 12:19:00 PM,United,UA5882,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:37:00 AM,Alaska,AS1043,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 08:25:00 PM,Singapore Airlines,SQ34,ARR,I,G9,Landed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:45:00 PM,Southwest,WN1794,DEP,2,D7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 04:37:00 PM,Southwest,WN537,ARR,2,D3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:20:00 PM,United,UA5676,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 03:45:00 PM,JetBlue,B6415,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 12:25:00 PM,United,UA2432,ARR,3,E6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 01:25:00 AM,China Airlines,CI3,DEP,I,A5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 03:56:00 PM,Air Premia,YP112,DEP,I,A13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:23:00 PM,American,AA1949,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:28:00 AM,American,AA16,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:26:00 PM,Alaska,AS307,DEP,1,B13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:08:00 PM,United,UA878,ARR,I,G7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:59:00 PM,United,UA900,ARR,I,G8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:17:00 PM,United,UA5644,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 10:49:00 AM,United,UA984,ARR,I,G1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:21:00 AM,AEROMEXICO,AM699,DEP,I,A5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:47:00 AM,United,UA5877,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:47:00 PM,United,UA1324,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 03:17:00 PM,WestJet,WS1775,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:56:00 PM,Alaska,AS114,ARR,1,B18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 08:31:00 PM,Singapore Airlines,SQ34,ARR,I,G5,Landed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:07:00 AM,Air Canada,AC562,ARR,2,D12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 02:14:00 PM,TAP Air Portugal,TP237,ARR,I,A1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:57:00 AM,DELTA,DL902,ARR,1,C3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:42:00 AM,ANA,NH8,ARR,I,G10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:01:00 PM,United,UA2142,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:20:00 PM,United,UA5814,ARR,3,F7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:35:00 AM,DELTA,DL3636,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:34:00 AM,United,UA1387,ARR,2,D16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 07:03:00 PM,United,UA1363,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:42:00 AM,Air Canada,AC739,ARR,2,D11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 05:37:00 PM,United,UA5468,ARR,3,F5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 07:03:00 PM,Vietnam Airlines,VN98,ARR,I,A1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 04:11:00 PM,United,UA5504,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 04:21:00 PM,United,UA776,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:25:00 AM,United,UA700,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:51:00 AM,United,UA5958,DEP,3,F10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:01:00 AM,DELTA,DL640,DEP,1,C9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:15:00 PM,American,AA3166,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 07:24:00 AM,American,AA1960,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:12:00 AM,United,UA2051,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:18:00 PM,United,UA927,ARR,I,G6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:21:00 PM,United,UA2042,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:17:00 AM,United,UA521,ARR,3,E6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 12:53:00 PM,United,UA1561,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:23:00 PM,United,UA5932,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:28:00 PM,American,AA2997,ARR,1,B27,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 02:32:00 PM,TAP Air Portugal,TP237,ARR,I,A10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:43:00 AM,United,UA1273,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 03:15:00 PM,Lufthansa,LH455,DEP,I,G13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:53:00 AM,United,UA4708,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 03:59:00 PM,United,UA968,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 05:17:00 PM,United,UA448,ARR,3,E12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 06:58:00 PM,United,UA1995,DEP,2,D5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:17:00 AM,Frenchbee,BF710,DEP,I,A8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:36:00 PM,United,UA1083,DEP,3,F20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 12:38:00 AM,Philippine Airlines,PR105,DEP,I,A1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:35:00 AM,United,UA5970,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 10:48:00 AM,United,UA2153,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:11:00 AM,Southwest,WN3422,ARR,2,D6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:21:00 AM,Cathay Pacific,CX873,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:32:00 AM,United,UA863,DEP,I,G5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 06:52:00 AM,United,UA1685,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:28:00 PM,American,AA3012,DEP,1,B24,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:13:00 PM,United,UA5961,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
